1,"리니지M","NCSOFT Corporation","com.ncsoft.lineagem19"
2,"검은사막 모바일","PEARL ABYSS","com.pearlabyss.blackdesertm"
3,"리니지2 레볼루션","Netmarble","com.netmarble.lineageII"
4,"에픽세븐","Smilegate Megaport","com.stove.epic7.google"
5,"뮤오리진2","Webzen Inc.","com.webzen.muorigin2.google"
6,"창세기전 : 안타리아의 전쟁","Kakao Games Corp.","com.kakaogames.gnss"
7,"모두의마블 for kakao","Netmarble","com.cjenm.ModooMarbleKakao"
8,"세븐나이츠 for Kakao","Netmarble","com.cjenm.sknights"
9,"FIFA ONLINE 4 M by EA SPORTS™","NEXON Company","com.nexon.fo4m"
10,"왕이되는자 - 독창적인 고품격 벼슬길 승진 SRPG, 모바일 게임의 선구자","CHUANG COOL ENTERTAINMENT","com.szckhd.jwgly.azkr"
11,"마피아 시티","YottaGames","com.yottagames.mafiawar"
12,"삼국지M","Efun Company","com.efunkr.qy.google"
13,"소녀전선","X.D. Global","kr.txwy.and.snqx"
14,"쿠키런: 오븐브레이크","Devsisters Corporation","com.devsisters.gb"
15,"컴투스프로야구2018","Com2uS","com.com2us.probaseball3d.normal.freefull.google.global.android.common"
16,"클래시 오브 클랜","Supercell","com.supercell.clashofclans"
17,"서머너즈 워: 천공의 아레나","Com2uS","com.com2us.smon.normal.freefull.google.kr.android.common"
18,"배틀그라운드","PUBG CORPORATION","com.pubg.krmobile"
19,"로드 모바일: 제국의 전쟁 - MMORPG","IGG.COM","com.igg.android.lordsmobile"
20,"페이트/그랜드 오더","Netmarble","com.netmarble.fgok"
21,"파이널 판타지 XV: 새로운 제국 [Final Fantasy XV]","Epic Action LLC","com.epicactiononline.ffxv.ane"
22,"라스트 쉘터 (Last Shelter: Survival)","IM30 TECHNOLOGY LIMITED","com.more.dayzsurvival.gp"
23,"포트리스M","Aprogen Healthcare &amp; Games Inc.","kr.aos.com.aprogen.hng.fortressm"
24,"액스(AxE)","NEXON Company","com.nexon.axe"
25,"MARVEL 퓨처파이트","Netmarble","com.netmarble.mherosgb"
26,"히어로즈 오브 마이트 앤 매직:에라 오브 카오스","FingerFun Limited.","com.fingerfun.heroes3.kr"
27,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)","NEOWIZ corp","com.neowiz.games.poker"
28,"위 베어 베어스 더 퍼즐","SUNDAYTOZ, INC","com.sundaytoz.kakao.wbb"
29,"DRAGON BALL Z 폭렬격전","BANDAI NAMCO Entertainment Inc.","com.bandainamcogames.dbzdokkanww"
30,"던만추〜메모리아프레제〜","WFS, Inc.","com.kr.danmemo"
31,"신명","trigirls studio","com.indie.jzx.kr"
32,"넷마블 포커 - 바카라, 7포커, 로우바둑이, 뉴포커","Four Ones INC.","com.netmarble.mpoker"
33,"데스티니 차일드 for kakao","LINE Games","com.NextFloor.DestinyChild"
34,"버닝: 매지컬소드","Eyougame Inc.","com.eyougame.burning"
35,"별이되어라!","GAMEVIL","com.gamevil.psrforkakao"
36,"클래시 로얄","Supercell","com.supercell.clashroyale"
37,"라그나로크M : 영원한 사랑","GRAVITY Co., Ltd.","com.gravity.rom.aos"
38,"킹스레이드","Vespa Inc.","com.vespainteractive.KingsRaid"
39,"총기시대 (Guns of Glory)","DIANDIAN INTERACTIVE HOLDING","com.diandian.gog"
40,"이사만루2018","Netmarble","com.netmarble.full2016"
41,"리니지M(12)","NCSOFT Corporation","com.ncsoft.lineagem"
42,"좀비고등학교","AWESOMEPIECE","net.kernys.aooni"
43,"아이러브니키 for kakao","Kakao Games Corp.","com.kakaogames.nikki"
44,"봉인 : 달기의 음모","ZlongGames","com.zlongame.fsob.kr"
45,"붕괴3rd","miHoYo Limited","com.miHoYo.bh3korea"
46,"운명의 사랑:궁","WISH INTERACTIVE TECHNOLOGY LIMITED","com.GF.apcgkrkr.hwyad.google"
47,"십만대적검","PangSky","com.pang.sibman.google"
48,"해전M","Sincetimes Co., Ltd.","kr.co.sincetimes.mnbg"
49,"대항해의길","Linekong Korea Co. Ltd.","com.netease.dhhzlggkr"
50,"프렌즈레이싱","Kakao Games Corp.","com.kakaogames.friendsracing"
51,"한게임 포커","NHN Entertainment Corp.","com.nhnent.Qpoker"
52,"프렌즈팝콘","Kakao Games Corp.","com.kakaogames.friendsKing"
53,"하스스톤","Blizzard Entertainment, Inc.","com.blizzard.wtcg.hearthstone"
54,"벽람항로","X.D. Global","kr.txwy.and.blhx"
55,"애니팡3","SUNDAYTOZ, INC","com.sundaytoz.kakao.anipang3.service"
