1,"리니지M","NCSOFT Corporation","com.ncsoft.lineagem19"
2,"검은사막 모바일","PEARL ABYSS","com.pearlabyss.blackdesertm"
3,"리니지2 레볼루션","Netmarble Corporation","com.netmarble.lineageII"
4,"라그나로크M : 영원한 사랑","GRAVITY Co., Ltd.","com.gravity.rom.aos"
5,"삼국지M","Efun Company","com.efunkr.qy.google"
6,"세븐나이츠 for Kakao","Netmarble Corporation","com.cjenm.sknights"
7,"모두의마블 for Kakao","Netmarble Corporation","com.cjenm.ModooMarbleKakao"
8,"클래시 로얄","Supercell","com.supercell.clashroyale"
9,"소녀전선","X.D. Global","kr.txwy.and.snqx"
10,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)","NEOWIZ corp","com.neowiz.games.poker"
11,"액스(AxE)","NEXON Company","com.nexon.axe"
12,"MARVEL 퓨처파이트","Netmarble Corporation","com.netmarble.mherosgb"
13,"오버히트","NEXON Company","com.nexon.overhit"
14,"리니지M(12)","NCSOFT Corporation","com.ncsoft.lineagem"
15,"페이트/그랜드 오더","Netmarble Corporation","com.netmarble.fgok"
16,"총기시대 (Guns of Glory)","DIANDIAN INTERACTIVE HOLDING","com.diandian.gog"
17,"프렌즈마블 for kakao","Kakao Games Corp.","com.kakaogames.frmarble"
18,"이터널 라이트","GaeaMobile","com.gaeamobile.kr.gmdl"
19,"서머너즈 워: 천공의 아레나","Com2uS","com.com2us.smon.normal.freefull.google.kr.android.common"
20,"반지","ENP GAMES Co., Ltd.","com.ENP.therings.kr.googleplay"
21,"컴투스프로야구2018","Com2uS","com.com2us.probaseball3d.normal.freefull.google.global.android.common"
22,"로드 모바일","IGG.COM","com.igg.android.lordsmobile"
23,"테라M","Netmarble Corporation","com.netmarble.tera"
24,"짐의강산","JD GAMES","com.jedigames.p20.googleplay"
25,"드래곤네스트M for kakao","Kakao Games Corp.","com.kakaogames.dn"
26,"위 베어 베어스 더 퍼즐 for kakao","SUNDAYTOZ, INC","com.sundaytoz.kakao.wbb"
27,"한게임 포커","NHN Entertainment Corp.","com.nhnent.Qpoker"
28,"이사만루2018","Netmarble Corporation","com.netmarble.full2016"
29,"벽람항로","X.D. Global","kr.txwy.and.blhx"
30,"글로리","GAMELAND(HK)CO.,LIMITED","com.ulugames.honors.google"
31,"운명:무신의 후예","37games","com.kr37.klx.google"
32,"대항해의길","Linekong Korea Co. Ltd.","com.netease.dhhzlggkr"
33,"카오스 블레이드","주식회사 이유게임","com.eyougame.chaosgg"
34,"프렌즈팝콘 for kakao","Kakao Games Corp.","com.kakaogames.friendsKing"
35,"파이널 판타지 XV: 새로운 제국 [Final Fantasy XV]","Epic Action LLC","com.epicactiononline.ffxv.ane"
36,"턴제 RPG – 브라운더스트","NEOWIZ","com.neowizgames.game.browndust.srpg.gamfs"
37,"왕이되는자 - 독창적인 고품격 벼슬길 승진 SRPG, 모바일 게임의 선구자","CHUANG COOL ENTERTAINMENT","com.szckhd.jwgly.azkr"
38,"애니팡3 for kakao","SUNDAYTOZ, INC","com.sundaytoz.kakao.anipang3.service"
39,"그랜드체이스 for kakao","Kakao Games Corp.","com.kakaogames.grdchase"
40,"삼국지 블랙라벨","YJM Games","com.yjmg.google.sambl"
41,"붕괴3rd","miHoYo Limited","com.miHoYo.bh3korea"
42,"쿠키런: 오븐브레이크","Devsisters Corporation","com.devsisters.gb"
43,"작업남녀:루나온라인M","Gamepub","com.gamepub.lu.g"
44,"다크어벤저3","NEXON Company","com.nexon.da3"
45,"메이플스토리M","NEXON Company","com.nexon.nsc.maplem"
46,"Sdorica - sunset - (스도리카 -선셋-)","Rayark International Limited","com.rayark.sdorica"
47,"FIFA ONLINE 3 M by EA SPORTS™","NEXON Company","com.ea.game.fom.nexon_kr"
48,"좀비고등학교","AWESOMEPIECE","net.kernys.aooni"
49,"삼국블레이드","FourThirtyThree Inc.","com.ftt.samblade.kr.aos"
50,"클래시 오브 클랜","Supercell","com.supercell.clashofclans"
51,"뮤오리진","Webzen Inc.","com.webzen.muorigin.google"
52,"원피스 트레저 크루즈","BANDAI NAMCO Entertainment Inc.","com.bandainamcoent.onepiecetresurecruisekr"
53,"열혈강호M","NEXON Company","com.nexon.yulgang"
54,"해전1942","Sincetimes Co., Ltd.","kr.co.sincetimes.bsg"
55,"피싱스트라이크","Netmarble Corporation","com.netmarble.fishingstg"
56,"데빌메이커:아레나 for kakao","Next Floor Corp.","com.NextFloor.dma"
